Merilno mesto,GSRN MM,Časovna značka,Leto,Mesec,Energija A+,Energija A-,Energija R+,Energija R-,P+ Prejeta delovna moč,P- Oddana delovna moč,Q+ Prejeta jalova moč,Q- Oddana jalova moč,Blok,Dogovorjena moč,Status odčitka A+,Status odčitka A-,Status odčitka R+,Status odčitka R-,Obračunski podatek
3-5389,383111580014962888,25. 3. 2024 14:00:00,2024,3,32.1250,0.0000,4.3000,0.0000,128.5000,0.0000,17.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 14:15:00,2024,3,30.1000,0.0000,5.7000,0.0000,120.4000,0.0000,22.8000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 14:30:00,2024,3,27.3250,0.0000,3.7250,0.0000,109.3000,0.0000,14.9000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 14:45:00,2024,3,30.6250,0.0000,6.1000,0.0000,122.5000,0.0000,24.4000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 15:00:00,2024,3,33.2500,0.0000,6.3500,0.0000,133.0000,0.0000,25.4000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 15:15:00,2024,3,32.4750,0.0000,5.7000,0.0000,129.9000,0.0000,22.8000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 15:30:00,2024,3,28.6000,0.0000,5.1250,0.0000,114.4000,0.0000,20.5000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 15:45:00,2024,3,26.7500,0.0000,4.5750,0.0000,107.0000,0.0000,18.3000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 16:00:00,2024,3,25.5250,0.0000,3.1500,0.0000,102.1000,0.0000,12.6000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 16:15:00,2024,3,22.2750,0.0000,2.1500,0.0000,89.1000,0.0000,8.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 16:30:00,2024,3,21.3000,0.0000,2.1500,0.0000,85.2000,0.0000,8.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 16:45:00,2024,3,18.6750,0.0000,2.6500,0.0000,74.7000,0.0000,10.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 17:00:00,2024,3,31.7500,0.0000,2.9750,0.0000,127.0000,0.0000,11.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 17:15:00,2024,3,34.3250,0.0000,3.3250,0.0000,137.3000,0.0000,13.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 17:30:00,2024,3,35.2000,0.0000,3.3000,0.0000,140.8000,0.0000,13.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 17:45:00,2024,3,30.2750,0.0000,2.8750,0.0000,121.1000,0.0000,11.5000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 18:00:00,2024,3,24.8000,0.0000,2.8000,0.0000,99.2000,0.0000,11.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 18:15:00,2024,3,19.2000,0.0000,2.0500,0.0000,76.8000,0.0000,8.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 18:30:00,2024,3,18.7000,0.0000,2.2250,0.0000,74.8000,0.0000,8.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 18:45:00,2024,3,19.9750,0.0000,1.6500,0.0000,79.9000,0.0000,6.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 19:00:00,2024,3,19.8000,0.0000,2.4250,0.0000,79.2000,0.0000,9.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 19:15:00,2024,3,17.4000,0.0000,2.3000,0.0000,69.6000,0.0000,9.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 19:30:00,2024,3,17.5000,0.0000,2.3500,0.0000,70.0000,0.0000,9.4000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 19:45:00,2024,3,15.2000,0.0000,1.9250,0.0000,60.8000,0.0000,7.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 20:00:00,2024,3,18.0250,0.0000,2.3250,0.0000,72.1000,0.0000,9.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 20:15:00,2024,3,14.3500,0.0000,1.9000,0.0000,57.4000,0.0000,7.6000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 20:30:00,2024,3,13.6250,0.0000,1.9000,0.0000,54.5000,0.0000,7.6000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 20:45:00,2024,3,13.2000,0.0000,2.0000,0.0000,52.8000,0.0000,8.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 21:00:00,2024,3,13.2750,0.0000,2.0500,0.0000,53.1000,0.0000,8.2000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 21:15:00,2024,3,15.4500,0.0000,2.5500,0.0000,61.8000,0.0000,10.2000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 21:30:00,2024,3,13.5250,0.0000,2.0250,0.0000,54.1000,0.0000,8.1000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 21:45:00,2024,3,13.4000,0.0000,2.1250,0.0000,53.6000,0.0000,8.5000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 22:00:00,2024,3,12.6750,0.0000,2.0000,0.0000,50.7000,0.0000,8.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 22:15:00,2024,3,13.3500,0.0000,2.0500,0.0000,53.4000,0.0000,8.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 22:30:00,2024,3,12.9750,0.0000,2.0250,0.0000,51.9000,0.0000,8.1000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 22:45:00,2024,3,15.0750,0.0000,2.3750,0.0000,60.3000,0.0000,9.5000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 23:00:00,2024,3,13.0000,0.0000,1.8500,0.0000,52.0000,0.0000,7.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 23:15:00,2024,3,14.0000,0.0000,2.1000,0.0000,56.0000,0.0000,8.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 23:30:00,2024,3,13.4000,0.0000,1.5250,0.0000,53.6000,0.0000,6.1000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,25. 3. 2024 23:45:00,2024,3,13.7500,0.0000,1.6750,0.0000,55.0000,0.0000,6.7000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 00:00:00,2024,3,15.5750,0.0000,1.7250,0.0000,62.3000,0.0000,6.9000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 00:15:00,2024,3,14.0750,0.0000,2.1000,0.0000,56.3000,0.0000,8.4000,0.0000,4,0.0000,1.4.9. 1.5.257. 2.0.0,1.4.9. 1.5.257,1.4.9. 1.5.257. 2.0.0,1.4.9. 1.5.257. 2.0.0,Ne
3-5389,383111580014962888,26. 3. 2024 00:30:00,2024,3,13.1000,0.0000,1.8000,0.0000,52.4000,0.0000,7.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 00:45:00,2024,3,14.1750,0.0000,2.0750,0.0000,56.7000,0.0000,8.3000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 01:00:00,2024,3,13.0750,0.0000,1.6250,0.0000,52.3000,0.0000,6.5000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 01:15:00,2024,3,16.9250,0.0000,2.4000,0.0000,67.7000,0.0000,9.6000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 01:30:00,2024,3,13.5250,0.0000,1.9750,0.0000,54.1000,0.0000,7.9000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 01:45:00,2024,3,13.8250,0.0000,1.9750,0.0000,55.3000,0.0000,7.9000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 02:00:00,2024,3,13.6250,0.0000,1.9500,0.0000,54.5000,0.0000,7.8000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 02:15:00,2024,3,14.0750,0.0000,2.2000,0.0000,56.3000,0.0000,8.8000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 02:30:00,2024,3,15.2250,0.0000,1.6500,0.0000,60.9000,0.0000,6.6000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 02:45:00,2024,3,14.1500,0.0000,1.9250,0.0000,56.6000,0.0000,7.7000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 03:00:00,2024,3,13.1750,0.0000,1.5750,0.0000,52.7000,0.0000,6.3000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 03:15:00,2024,3,13.6750,0.0000,2.0500,0.0000,54.7000,0.0000,8.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 03:30:00,2024,3,13.7750,0.0000,1.7500,0.0000,55.1000,0.0000,7.0000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 03:45:00,2024,3,15.4250,0.0000,1.8250,0.0250,61.7000,0.0000,7.3000,0.1000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 04:00:00,2024,3,13.5000,0.0000,1.4500,0.0000,54.0000,0.0000,5.8000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 04:15:00,2024,3,14.1500,0.0000,1.9250,0.0000,56.6000,0.0000,7.7000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 04:30:00,2024,3,13.8500,0.0000,1.5000,0.0000,55.4000,0.0000,6.0000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 04:45:00,2024,3,14.1000,0.0000,1.9250,0.0000,56.4000,0.0000,7.7000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 05:00:00,2024,3,16.0750,0.0000,1.7250,0.0000,64.3000,0.0000,6.9000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 05:15:00,2024,3,14.4750,0.0000,1.8750,0.0000,57.9000,0.0000,7.5000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 05:30:00,2024,3,14.6000,0.0000,1.6250,0.0000,58.4000,0.0000,6.5000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 05:45:00,2024,3,16.3750,0.0000,2.0500,0.0000,65.5000,0.0000,8.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 06:00:00,2024,3,15.7000,0.0000,1.4750,0.0000,62.8000,0.0000,5.9000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 06:15:00,2024,3,18.9500,0.0000,1.9250,0.0000,75.8000,0.0000,7.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 06:30:00,2024,3,16.6250,0.0000,1.2250,0.0000,66.5000,0.0000,4.9000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 06:45:00,2024,3,19.4500,0.0000,1.9250,0.0000,77.8000,0.0000,7.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 07:00:00,2024,3,18.6250,0.0000,1.6250,0.0000,74.5000,0.0000,6.5000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 07:15:00,2024,3,23.0750,0.0000,2.3250,0.0000,92.3000,0.0000,9.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 07:30:00,2024,3,29.1750,0.0000,2.8750,0.0000,116.7000,0.0000,11.5000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 07:45:00,2024,3,32.3750,0.0000,5.8500,0.0000,129.5000,0.0000,23.4000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 08:00:00,2024,3,32.6000,0.0000,6.2750,0.1000,130.4000,0.0000,25.1000,0.4000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 08:15:00,2024,3,31.3750,0.0000,5.6250,0.0000,125.5000,0.0000,22.5000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 08:30:00,2024,3,35.4250,0.0000,6.4250,0.0000,141.7000,0.0000,25.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 08:45:00,2024,3,38.1000,0.0000,5.5250,0.0000,152.4000,0.0000,22.1000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 09:00:00,2024,3,45.7750,0.0000,8.4500,0.0000,183.1000,0.0000,33.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 09:15:00,2024,3,42.4750,0.0000,8.6750,0.0000,169.9000,0.0000,34.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 09:30:00,2024,3,39.4000,0.0000,5.7250,0.0000,157.6000,0.0000,22.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 09:45:00,2024,3,39.7000,0.0000,5.1000,0.0000,158.8000,0.0000,20.4000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 10:00:00,2024,3,38.1500,0.0000,5.3000,0.0000,152.6000,0.0000,21.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 10:15:00,2024,3,42.0750,0.0000,4.9500,0.0000,168.3000,0.0000,19.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 10:30:00,2024,3,38.2000,0.0000,5.0250,0.0000,152.8000,0.0000,20.1000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 10:45:00,2024,3,36.5750,0.0000,4.8000,0.0000,146.3000,0.0000,19.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 11:00:00,2024,3,39.9000,0.0000,6.3250,0.0000,159.6000,0.0000,25.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 11:15:00,2024,3,43.2250,0.0000,7.3500,0.0000,172.9000,0.0000,29.4000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 11:30:00,2024,3,41.6000,0.0000,7.2000,0.0000,166.4000,0.0000,28.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 11:45:00,2024,3,47.1750,0.0000,9.0250,0.0000,188.7000,0.0000,36.1000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 12:00:00,2024,3,43.9000,0.0000,8.6750,0.0500,175.6000,0.0000,34.7000,0.2000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 12:15:00,2024,3,43.6500,0.0000,8.4750,0.0000,174.6000,0.0000,33.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 12:30:00,2024,3,41.3000,0.0000,8.4000,0.0000,165.2000,0.0000,33.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 12:45:00,2024,3,40.3000,0.0000,7.6000,0.0000,161.2000,0.0000,30.4000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 13:00:00,2024,3,39.8000,0.0000,7.0750,0.0000,159.2000,0.0000,28.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 13:15:00,2024,3,40.6750,0.0000,7.9750,0.0000,162.7000,0.0000,31.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 13:30:00,2024,3,40.6000,0.0000,6.9500,0.0000,162.4000,0.0000,27.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 13:45:00,2024,3,38.8500,0.0000,4.7500,0.0000,155.4000,0.0000,19.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 14:00:00,2024,3,35.4000,0.0000,5.7750,0.0000,141.6000,0.0000,23.1000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 14:15:00,2024,3,45.4500,0.0000,5.7000,0.0000,181.8000,0.0000,22.8000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 14:30:00,2024,3,47.3000,0.0000,6.5250,0.0000,189.2000,0.0000,26.1000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 14:45:00,2024,3,43.2750,0.0000,5.0750,0.0000,173.1000,0.0000,20.3000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 15:00:00,2024,3,36.0250,0.0000,3.7500,0.0000,144.1000,0.0000,15.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 15:15:00,2024,3,40.7500,0.0000,5.6750,0.0000,163.0000,0.0000,22.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 15:30:00,2024,3,38.0000,0.0000,3.9500,0.0000,152.0000,0.0000,15.8000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 15:45:00,2024,3,36.8750,0.0000,4.2250,0.0000,147.5000,0.0000,16.9000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 16:00:00,2024,3,38.5750,0.0000,4.7000,0.0000,154.3000,0.0000,18.8000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 16:15:00,2024,3,30.1000,0.0000,2.6000,0.0000,120.4000,0.0000,10.4000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 16:30:00,2024,3,28.3250,0.0000,3.1750,0.0000,113.3000,0.0000,12.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 16:45:00,2024,3,26.3000,0.0000,3.5000,0.0000,105.2000,0.0000,14.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 17:00:00,2024,3,29.8750,0.0000,3.6000,0.0000,119.5000,0.0000,14.4000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 17:15:00,2024,3,30.6250,0.0000,3.5250,0.0000,122.5000,0.0000,14.1000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 17:30:00,2024,3,31.0250,0.0000,4.0250,0.0000,124.1000,0.0000,16.1000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 17:45:00,2024,3,28.6500,0.0000,3.1000,0.0000,114.6000,0.0000,12.4000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 18:00:00,2024,3,28.5500,0.0000,3.2500,0.0000,114.2000,0.0000,13.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 18:15:00,2024,3,26.4750,0.0000,2.8500,0.0000,105.9000,0.0000,11.4000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 18:30:00,2024,3,22.6250,0.0000,2.5750,0.0000,90.5000,0.0000,10.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 18:45:00,2024,3,25.0750,0.0000,1.9750,0.0000,100.3000,0.0000,7.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 19:00:00,2024,3,22.8250,0.0000,2.3750,0.0000,91.3000,0.0000,9.5000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 19:15:00,2024,3,21.2500,0.0000,2.4500,0.0000,85.0000,0.0000,9.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 19:30:00,2024,3,18.5250,0.0000,1.9000,0.0000,74.1000,0.0000,7.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 19:45:00,2024,3,17.0000,0.0000,2.5000,0.0000,68.0000,0.0000,10.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 20:00:00,2024,3,16.9000,0.0000,2.5000,0.0000,67.6000,0.0000,10.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 20:15:00,2024,3,16.3750,0.0000,2.3000,0.0000,65.5000,0.0000,9.2000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 20:30:00,2024,3,14.7500,0.0000,2.6250,0.0000,59.0000,0.0000,10.5000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 20:45:00,2024,3,14.6250,0.0000,2.4250,0.0000,58.5000,0.0000,9.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 21:00:00,2024,3,14.3750,0.0000,2.3000,0.0000,57.5000,0.0000,9.2000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 21:15:00,2024,3,15.2250,0.0000,2.7750,0.0000,60.9000,0.0000,11.1000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 21:30:00,2024,3,15.7750,0.0000,2.3000,0.0000,63.1000,0.0000,9.2000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 21:45:00,2024,3,14.3750,0.0000,2.3500,0.0000,57.5000,0.0000,9.4000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 22:00:00,2024,3,13.9500,0.0000,2.2500,0.0000,55.8000,0.0000,9.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 22:15:00,2024,3,14.0250,0.0000,2.5500,0.0000,56.1000,0.0000,10.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 22:30:00,2024,3,13.5250,0.0000,2.6500,0.0000,54.1000,0.0000,10.6000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 22:45:00,2024,3,13.3250,0.0000,2.3750,0.0000,53.3000,0.0000,9.5000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 23:00:00,2024,3,16.1000,0.0000,2.7500,0.0000,64.4000,0.0000,11.0000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 23:15:00,2024,3,13.3000,0.0000,2.6000,0.0000,53.2000,0.0000,10.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 23:30:00,2024,3,12.8500,0.0000,2.1500,0.0000,51.4000,0.0000,8.6000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,26. 3. 2024 23:45:00,2024,3,14.3000,0.0000,2.1000,0.0000,57.2000,0.0000,8.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 00:00:00,2024,3,13.4250,0.0000,2.3000,0.0000,53.7000,0.0000,9.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 00:15:00,2024,3,13.6000,0.0000,2.0500,0.0000,54.4000,0.0000,8.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 00:30:00,2024,3,15.1500,0.0000,2.5250,0.0000,60.6000,0.0000,10.1000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 00:45:00,2024,3,12.8250,0.0000,1.8750,0.0000,51.3000,0.0000,7.5000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 01:00:00,2024,3,12.8500,0.0000,1.7500,0.0000,51.4000,0.0000,7.0000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 01:15:00,2024,3,13.1000,0.0000,2.1000,0.0000,52.4000,0.0000,8.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 01:30:00,2024,3,13.2000,0.0000,2.1500,0.0000,52.8000,0.0000,8.6000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 01:45:00,2024,3,14.7750,0.0000,2.0000,0.0000,59.1000,0.0000,8.0000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 02:00:00,2024,3,14.0000,0.0000,2.1750,0.0000,56.0000,0.0000,8.7000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 02:15:00,2024,3,13.7000,0.0000,2.3000,0.0000,54.8000,0.0000,9.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 02:30:00,2024,3,13.1000,0.0000,2.0000,0.0000,52.4000,0.0000,8.0000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 02:45:00,2024,3,13.3500,0.0000,1.8250,0.0000,53.4000,0.0000,7.3000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 03:00:00,2024,3,14.0750,0.0000,2.3250,0.0000,56.3000,0.0000,9.3000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 03:15:00,2024,3,15.8500,0.0000,1.9750,0.0000,63.4000,0.0000,7.9000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 03:30:00,2024,3,13.2750,0.0000,1.8500,0.0000,53.1000,0.0000,7.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 03:45:00,2024,3,13.6500,0.0000,2.0000,0.0000,54.6000,0.0000,8.0000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 04:00:00,2024,3,13.7250,0.0000,2.0500,0.0000,54.9000,0.0000,8.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 04:15:00,2024,3,13.4750,0.0000,2.0500,0.0000,53.9000,0.0000,8.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 04:30:00,2024,3,15.4500,0.0000,2.2500,0.0000,61.8000,0.0000,9.0000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 04:45:00,2024,3,15.1750,0.0000,2.3500,0.0000,60.7000,0.0000,9.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 05:00:00,2024,3,13.8500,0.0000,2.2000,0.0000,55.4000,0.0000,8.8000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,27. 3. 2024 05:15:00,2024,3,15.1750,0.0000,2.1500,0.0000,60.7000,0.0000,8.6000,0.0000,4,0.0000,,,,,Ne
